,user_id,movie_id,rating,timestamp,age,gender,occupation
44587,92,258,4,886440479,32.0,M,entertainment
44588,533,291,3,882902727,43.0,M,librarian
44589,90,133,5,891384147,60.0,M,educator
44590,524,930,3,884832772,56.0,M,educator
44591,628,305,5,880776981,13.0,M,none
44592,618,4,2,891308459,15.0,F,student
44593,553,135,4,879948996,58.0,M,educator
44594,399,544,2,882340556,25.0,M,other
44595,524,72,4,884636958,56.0,M,educator
44596,23,144,3,874785926,30.0,F,artist
44597,551,595,2,892784744,25.0,M,programmer
44598,435,3,3,884133911,24.0,M,engineer
44599,148,227,4,877399083,33.0,M,engineer
44600,506,391,2,885135912,46.0,M,programmer
44601,334,879,3,891544264,32.0,M,librarian
44602,352,56,5,884289760,37.0,F,programmer
44603,609,125,4,886895193,13.0,F,student
44604,550,121,5,883426027,16.0,F,student
44605,276,184,4,874792547,21.0,M,student
44606,54,100,5,880931595,22.0,M,executive
44607,204,316,4,892388935,52.0,F,librarian
44608,573,479,4,885844051,68.0,M,retired
44609,504,651,4,887832531,40.0,F,writer
44610,474,212,4,887927670,51.0,M,executive
44611,167,288,3,892737972,37.0,M,other
44612,18,704,3,880131986,35.0,F,other
44613,693,1522,3,875483670,43.0,F,healthcare
44614,401,566,5,891033684,46.0,F,healthcare
44615,407,248,4,884197006,29.0,M,engineer
44616,592,405,4,882608531,18.0,M,student
44617,13,573,3,882396955,47.0,M,educator
44618,530,582,4,883783631,29.0,M,engineer
44619,585,61,4,891283338,69.0,M,librarian
44620,234,416,4,892335616,60.0,M,retired
44621,83,225,3,880307208,40.0,M,other
44622,541,1185,2,883866028,19.0,F,student
44623,361,794,3,879441033,22.0,M,student
44624,372,443,4,876869481,25.0,F,student
44625,456,226,2,881375482,24.0,M,technician
44626,665,298,3,884292654,25.0,M,administrator
44627,426,50,4,879442226,55.0,M,educator
44628,568,855,1,877906935,39.0,M,educator
44629,506,241,2,874874850,46.0,M,programmer
44630,325,647,5,891478529,48.0,M,technician
44631,257,275,4,879029716,17.0,M,student
44632,694,229,4,875728801,60.0,M,programmer
44633,552,286,4,879220564,45.0,M,other
44634,416,1441,3,886318546,20.0,F,student
44635,128,367,4,879968858,24.0,F,marketing
44636,569,826,3,879794660,34.0,M,educator
44637,634,411,4,877018059,39.0,M,engineer
44638,8,227,4,879362423,36.0,M,administrator
44639,43,168,4,875981159,29.0,F,librarian
44640,705,827,4,883427297,21.0,F,student
44641,521,56,4,884478530,19.0,M,student
44642,346,385,5,886274124,34.0,M,other
44643,648,175,3,882213597,43.0,M,engineer
44644,201,317,3,884113634,27.0,M,writer
44645,313,300,4,891012907,41.0,M,marketing
44646,588,94,2,890027865,18.0,F,student
44647,392,705,5,891038433,52.0,M,writer
44648,325,32,3,891478665,48.0,M,technician
44649,121,156,4,891388145,54.0,M,librarian
44650,588,419,5,890023646,18.0,F,student
44651,495,790,3,888636635,29.0,M,engineer
44652,705,400,4,883427817,21.0,F,student
44653,74,276,4,888333458,39.0,M,scientist
44654,622,47,3,882670406,25.0,M,programmer
44655,267,155,3,878973088,23.0,M,engineer
44656,577,407,4,880471271,36.0,F,student
44657,693,604,3,875484480,43.0,F,healthcare
44658,474,168,3,887927670,51.0,M,executive
44659,619,50,4,885953778,17.0,M,student
44660,590,14,5,879438852,50.0,M,educator
44661,194,783,2,879527865,38.0,M,administrator
44662,420,603,4,891356864,53.0,M,educator
44663,665,15,4,884290676,25.0,M,administrator
44664,276,546,3,874786568,21.0,M,student
44665,634,126,3,875729106,39.0,M,engineer
44666,432,815,3,889416260,22.0,M,entertainment
44667,577,1,5,880470282,36.0,F,student
44668,532,636,5,892859149,20.0,M,student
44669,569,979,3,879793948,34.0,M,educator
44670,269,508,4,891446265,31.0,F,librarian
44671,666,429,5,880139409,44.0,M,administrator
44672,389,506,4,879991330,44.0,F,writer
44673,207,182,3,891759050,39.0,M,marketing
44674,653,509,4,878854441,31.0,M,executive
44675,250,1426,5,878091771,29.0,M,executive
44676,615,303,5,879447530,38.0,M,educator
44677,385,46,5,880870206,36.0,M,writer
44678,671,628,3,883950232,21.0,M,programmer
44679,276,313,5,885159577,21.0,M,student
44680,454,89,1,888266433,57.0,M,other
44681,297,984,1,881707865,29.0,F,educator
44682,92,583,3,875907134,32.0,M,entertainment
44683,426,705,5,879441931,55.0,M,educator
44684,601,47,3,876349542,19.0,F,artist
44685,378,1035,3,880332911,35.0,M,student
44686,210,234,4,887737108,39.0,M,engineer
44687,671,53,3,884034800,21.0,M,programmer
44688,487,742,5,883442053,22.0,M,engineer
44689,92,636,3,875812064,32.0,M,entertainment
44690,478,160,2,889395921,29.0,M,other
44691,407,715,4,876340239,29.0,M,engineer
44692,709,564,1,879848318,21.0,M,other
44693,618,123,2,891308063,15.0,F,student
44694,300,881,5,875650105,26.0,F,programmer
44695,624,876,3,879792251,19.0,M,student
44696,362,245,4,885019504,35.0,F,homemaker
44697,60,7,5,883326241,50.0,M,healthcare
44698,682,1220,4,888518130,23.0,M,programmer
44699,665,172,4,884293523,25.0,M,administrator
44700,479,108,4,879460424,30.0,M,educator
44701,642,769,5,885842903,18.0,F,student
44702,130,1279,4,876251217,20.0,M,none
44703,514,136,4,875462867,27.0,M,programmer
44704,352,39,5,884289728,37.0,F,programmer
44705,235,462,3,889656168,37.0,M,educator
44706,378,410,3,882022445,35.0,M,student
44707,545,820,3,879901359,27.0,M,technician
44708,59,198,5,888204389,49.0,M,educator
44709,42,64,5,881106711,30.0,M,administrator
44710,645,87,4,892055444,27.0,M,programmer
44711,392,271,1,891037490,52.0,M,writer
44712,457,65,5,882547967,33.0,F,salesman
44713,16,476,3,877720437,21.0,M,entertainment
44714,537,243,1,886029239,36.0,M,engineer
44715,619,1016,4,885953826,17.0,M,student
44716,533,191,4,879192315,43.0,M,librarian
44717,711,421,4,879993674,22.0,F,student
44718,618,673,3,891309139,15.0,F,student
44719,632,483,5,879459738,18.0,M,student
44720,535,221,3,879618700,45.0,F,educator
44721,44,102,2,878348499,26.0,M,technician
44722,650,968,4,891372258,42.0,M,engineer
44723,417,106,2,879646741,27.0,F,other
44724,148,418,3,877019251,33.0,M,engineer
44725,416,737,3,886318613,20.0,F,student
44726,661,52,4,876017029,28.0,M,programmer
44727,603,229,4,891955972,21.0,M,programmer
44728,159,276,5,880485824,23.0,F,student
44729,497,731,3,879310474,20.0,M,student
44730,379,654,5,880526123,44.0,M,programmer
44731,666,474,5,880139323,44.0,M,administrator
44732,429,700,3,882386485,27.0,M,student
44733,660,527,3,891200073,26.0,M,student
44734,320,232,4,884749281,19.0,M,student
44735,561,578,3,885810575,23.0,M,engineer
44736,44,7,5,878341246,26.0,M,technician
44737,664,450,3,876526604,30.0,M,engineer
44738,123,23,4,879873020,48.0,F,artist
44739,638,238,4,876695819,45.0,M,engineer
44740,655,1017,3,887611566,50.0,F,healthcare
44741,665,508,2,884290751,25.0,M,administrator
44742,293,638,4,888906168,24.0,M,writer
44743,406,151,2,879540051,52.0,M,educator
44744,378,318,5,880045823,35.0,M,student
44745,398,47,3,875738523,40.0,M,other
44746,639,724,3,891239581,42.0,F,librarian
44747,454,1035,3,888266601,57.0,M,other
44748,125,117,3,879454699,30.0,M,lawyer
44749,474,511,5,887925620,51.0,M,executive
44750,405,448,4,885548331,22.0,F,healthcare
44751,109,81,2,880580030,29.0,M,other
44752,158,1067,4,880134261,50.0,M,educator
44753,707,526,1,886287405,56.0,F,librarian
44754,655,728,2,887431019,50.0,F,healthcare
44755,409,606,4,881108829,48.0,M,administrator
44756,454,237,4,881960361,57.0,M,other
44757,525,151,5,881086562,27.0,F,administrator
44758,308,203,5,887737997,60.0,M,retired
44759,514,473,3,875462520,27.0,M,programmer
44760,454,879,4,881958402,57.0,M,other
44761,468,655,5,875294464,28.0,M,engineer
44762,405,1271,2,885547506,22.0,F,healthcare
44763,633,322,3,875325888,35.0,M,programmer
44764,632,655,3,879457641,18.0,M,student
44765,506,68,4,874873944,46.0,M,programmer
44766,401,143,4,891033034,46.0,F,healthcare
44767,663,1073,3,889493691,26.0,M,other
44768,117,596,3,880126392,20.0,M,student
44769,204,322,3,892391947,52.0,F,librarian
44770,636,740,4,891449263,47.0,M,educator
44771,588,208,3,890023879,18.0,F,student
44772,635,301,3,878878587,22.0,M,other
44773,239,69,1,889179544,39.0,M,artist
44774,449,1142,4,879958803,23.0,M,librarian
44775,183,202,4,891463320,33.0,M,scientist
44776,654,294,3,887863127,27.0,F,student
44777,233,498,5,877663465,38.0,M,engineer
44778,650,4,3,891386695,42.0,M,engineer
44779,655,97,3,887426931,50.0,F,healthcare
44780,709,64,5,879846293,21.0,M,other
44781,537,135,5,886031149,36.0,M,engineer
44782,561,212,3,885809025,23.0,M,engineer
44783,709,769,3,879848239,21.0,M,other
44784,707,153,3,886286844,56.0,F,librarian
44785,200,582,4,884129782,40.0,M,programmer
44786,174,721,2,886514889,30.0,F,administrator
44787,503,275,5,879438411,50.0,F,writer
44788,684,218,1,878232961,28.0,M,student
44789,621,746,4,874963028,17.0,M,student
44790,655,867,4,887427307,50.0,F,healthcare
44791,313,142,3,891030261,41.0,M,marketing
44792,499,295,2,885598827,42.0,M,programmer
44793,501,1067,5,883348011,22.0,M,student
44794,235,50,5,889655403,37.0,M,educator
44795,655,117,2,887426030,50.0,F,healthcare
44796,682,97,4,888517587,23.0,M,programmer
44797,655,149,4,887425936,50.0,F,healthcare
44798,667,318,5,891034976,35.0,M,librarian
44799,562,1039,4,879196105,54.0,F,administrator
44800,463,1197,4,877385180,48.0,F,healthcare
44801,389,1036,2,880087170,44.0,F,writer
44802,630,70,2,885667994,26.0,F,healthcare
44803,442,27,2,883390416,22.0,M,student
44804,601,172,4,876348736,19.0,F,artist
44805,621,174,3,874965407,17.0,M,student
44806,345,131,4,884992998,28.0,F,librarian
44807,87,926,4,879877043,47.0,M,administrator
44808,306,283,3,876503995,45.0,M,other
44809,72,402,4,880036824,48.0,F,administrator
44810,593,69,5,875660419,31.0,F,educator
44811,248,250,3,884535532,25.0,M,student
44812,28,185,5,881957002,32.0,M,writer
44813,581,181,3,879641787,37.0,M,other
44814,58,462,4,884304865,27.0,M,programmer
44815,658,98,4,875147800,33.0,M,programmer
44816,588,125,3,890026154,18.0,F,student
44817,91,750,5,891438209,55.0,M,marketing
44818,648,68,1,884882916,43.0,M,engineer
44819,622,46,4,882670610,25.0,M,programmer
44820,627,1074,3,879530694,24.0,M,engineer
44821,627,258,4,879529339,24.0,M,engineer
44822,710,627,4,882064377,19.0,M,student
44823,626,948,1,878771281,23.0,M,scientist
44824,480,213,5,891208492,57.0,M,retired
44825,183,228,4,891463591,33.0,M,scientist
44826,642,195,3,885602718,18.0,F,student
44827,625,191,3,891636079,27.0,M,programmer
44828,361,451,3,879440740,22.0,M,student
44829,608,423,4,880406727,22.0,M,other
44830,524,578,5,884637031,56.0,M,educator
44831,586,379,4,884060941,20.0,M,student
44832,417,393,4,879648096,27.0,F,other
44833,632,81,5,879458834,18.0,M,student
44834,498,183,4,881957905,26.0,M,writer
44835,576,257,4,887168556,48.0,M,executive
44836,13,761,4,882398076,47.0,M,educator
44837,592,118,3,882609056,18.0,M,student
44838,337,181,2,875184353,37.0,M,scientist
44839,429,338,3,882387599,27.0,M,student
44840,602,127,5,888638491,47.0,F,other
44841,608,753,5,880405395,22.0,M,other
44842,509,754,1,883590676,23.0,M,administrator
44843,592,1097,4,882608021,18.0,M,student
44844,130,294,5,874953337,20.0,M,none
44845,338,525,4,879438449,39.0,F,librarian
44846,708,471,4,877325455,26.0,F,homemaker
44847,416,27,4,886318270,20.0,F,student
44848,39,294,4,891400609,41.0,M,entertainment
44849,59,1048,4,888203270,49.0,M,educator
44850,279,31,3,875309667,33.0,M,programmer
44851,693,472,3,875484089,43.0,F,healthcare
44852,598,292,4,886710735,40.0,F,marketing
44853,488,196,3,891293974,48.0,M,technician
44854,665,111,4,884290608,25.0,M,administrator
44855,493,357,5,884130891,22.0,M,engineer
44856,334,744,3,891545108,32.0,M,librarian
44857,325,1149,4,891479228,48.0,M,technician
44858,230,491,3,880484975,28.0,F,student
44859,458,696,3,886395512,47.0,M,technician
44860,167,237,4,892737972,37.0,M,other
44861,393,290,3,887745322,19.0,M,student
44862,454,483,3,881960145,57.0,M,other
44863,605,300,2,879365101,33.0,M,engineer
44864,116,181,4,876452523,40.0,M,healthcare
44865,466,258,4,890284652,22.0,M,student
44866,232,250,4,880062618,45.0,M,scientist
44867,528,402,4,888520911,18.0,M,student
44868,643,235,4,891445698,39.0,M,scientist
44869,45,1059,2,881014417,29.0,M,programmer
44870,707,676,4,880060180,56.0,F,librarian
44871,458,526,5,886396241,47.0,M,technician
44872,634,313,5,884980565,39.0,M,engineer
44873,532,335,3,888636389,20.0,M,student
44874,478,300,3,889387471,29.0,M,other
44875,318,179,4,884497546,65.0,M,retired
44876,499,605,1,885599533,42.0,M,programmer
44877,495,423,5,888633522,29.0,M,engineer
44878,442,117,3,883390366,22.0,M,student
44879,435,69,4,884131243,24.0,M,engineer
44880,707,866,2,880060974,56.0,F,librarian
44881,49,171,4,888066551,23.0,F,student
44882,694,419,4,875729907,60.0,M,programmer
44883,442,33,3,883388508,22.0,M,student
44884,60,204,4,883326086,50.0,M,healthcare
44885,249,173,5,879572229,25.0,M,student
44886,705,298,5,883426892,21.0,F,student
44887,639,137,3,891239271,42.0,F,librarian
44888,490,93,4,875427993,29.0,F,artist
44889,359,118,3,886453402,22.0,M,student
44890,452,947,5,885816915,35.0,M,administrator
44891,189,178,5,893265191,32.0,M,artist
44892,265,756,4,875320574,26.0,M,executive
44893,253,433,3,891628670,26.0,F,librarian
44894,694,300,4,875726453,60.0,M,programmer
44895,70,142,3,884150884,27.0,M,engineer
44896,429,181,5,882384870,27.0,M,student
44897,85,1136,3,879455402,51.0,M,educator
44898,653,216,3,878866900,31.0,M,executive
44899,506,173,4,874874308,46.0,M,programmer
44900,645,403,3,892055603,27.0,M,programmer
44901,537,1451,3,886030552,36.0,M,engineer
44902,104,871,2,888465853,27.0,M,student
44903,661,357,4,876014469,28.0,M,programmer
44904,618,356,2,891309608,15.0,F,student
44905,116,1039,4,876453915,40.0,M,healthcare
44906,344,928,2,884900409,30.0,F,librarian
44907,540,1048,4,882157635,28.0,M,engineer
44908,693,427,4,875484908,43.0,F,healthcare
44909,206,337,2,888180049,14.0,F,student
44910,82,367,4,878769848,50.0,M,programmer
44911,399,576,3,882350563,25.0,M,other
44912,178,735,5,882827083,26.0,M,other
44913,496,433,4,876066904,21.0,F,student
44914,561,1449,5,885808620,23.0,M,engineer
44915,592,121,4,882608573,18.0,M,student
44916,472,373,4,875983129,24.0,M,student
44917,399,451,3,882344684,25.0,M,other
44918,100,326,3,891375630,36.0,M,executive
44919,201,346,4,884110766,27.0,M,writer
44920,618,371,3,891308980,15.0,F,student
44921,588,781,2,890028509,18.0,F,student
44922,168,1012,5,884287509,48.0,M,other
44923,318,321,4,884470149,65.0,M,retired
44924,268,525,4,875309913,24.0,M,engineer
44925,615,518,4,879448632,38.0,M,educator
44926,248,1,3,884535744,25.0,M,student
44927,354,241,3,891307069,29.0,F,librarian
44928,70,408,4,884152129,27.0,M,engineer
44929,561,47,4,885809557,23.0,M,engineer
44930,569,16,3,879794348,34.0,M,educator
44931,254,403,3,887347350,44.0,M,educator
44932,301,576,4,882079199,24.0,M,student
44933,682,273,4,888520864,23.0,M,programmer
44934,614,717,4,879465414,54.0,M,educator
44935,615,462,4,879447990,38.0,M,educator
44936,705,622,4,883427778,21.0,F,student
44937,332,742,5,887938224,20.0,M,student
44938,141,1047,4,884585220,49.0,M,programmer
44939,479,177,4,889125665,30.0,M,educator
44940,666,1045,4,880567974,44.0,M,administrator
44941,606,1280,2,889137292,28.0,M,programmer
44942,268,240,2,875742341,24.0,M,engineer
44943,570,690,3,881262307,26.0,M,educator
44944,301,451,4,882078061,24.0,M,student
44945,435,159,5,884132898,24.0,M,engineer
44946,561,174,4,885808053,23.0,M,engineer
44947,684,88,4,878761788,28.0,M,student
44948,472,576,5,892790952,24.0,M,student
44949,378,79,4,880045722,35.0,M,student
44950,590,130,1,879439567,50.0,M,educator
44951,373,380,4,877112017,24.0,F,other
44952,508,168,4,883767172,27.0,M,marketing
44953,450,1208,3,882399359,35.0,F,educator
44954,618,215,4,891307494,15.0,F,student
44955,592,1281,3,882608795,18.0,M,student
44956,435,29,3,884133691,24.0,M,engineer
44957,221,1267,3,875246459,19.0,M,student
44958,493,71,5,884131020,22.0,M,engineer
44959,519,332,3,883248159,22.0,M,other
44960,456,135,4,881373169,24.0,M,technician
44961,542,99,5,886533587,21.0,M,student
44962,648,195,5,884368313,43.0,M,engineer
44963,60,215,4,883327566,50.0,M,healthcare
44964,56,227,3,892676430,25.0,M,librarian
44965,592,922,3,882608736,18.0,M,student
44966,699,1,3,878882272,44.0,M,other
44967,417,895,3,886186520,27.0,F,other
44968,393,168,4,887746482,19.0,M,student
44969,463,268,4,877384940,48.0,F,healthcare
44970,474,45,5,887924618,51.0,M,executive
44971,495,402,3,888635050,29.0,M,engineer
44972,405,143,5,885548785,22.0,F,healthcare
44973,686,504,5,879545662,32.0,M,educator
44974,618,1032,2,891309192,15.0,F,student
44975,13,670,3,882396955,47.0,M,educator
44976,529,271,4,882535536,47.0,F,administrator
44977,463,472,3,877385922,48.0,F,healthcare
44978,579,433,3,880952237,32.0,M,educator
44979,643,100,5,891445140,39.0,M,scientist
44980,234,13,3,892335342,60.0,M,retired
44981,59,212,4,888205463,49.0,M,educator
44982,201,145,3,884114813,27.0,M,writer
44983,318,722,4,884497546,65.0,M,retired
44984,264,7,5,886122261,36.0,F,writer
44985,230,266,4,880484286,28.0,F,student
44986,413,332,3,879968890,55.0,M,educator
44987,686,357,5,879545549,32.0,M,educator
44988,490,224,2,875428702,29.0,F,artist
44989,622,705,3,882592217,25.0,M,programmer
44990,234,301,3,892826947,60.0,M,retired
44991,586,254,4,884064246,20.0,M,student
44992,521,755,3,885254872,19.0,M,student
44993,655,271,3,887425103,50.0,F,healthcare
44994,600,1188,3,888452152,34.0,M,programmer
44995,234,223,3,892079336,60.0,M,retired
44996,704,316,4,891397015,51.0,F,librarian
44997,487,230,5,884036466,22.0,M,engineer
44998,504,631,4,887837701,40.0,F,writer
44999,436,1048,2,887770379,30.0,F,administrator
45000,450,393,4,882812349,35.0,F,educator
45001,381,132,5,892696426,33.0,M,artist
45002,380,570,3,885479706,32.0,M,engineer
45003,373,83,5,877098599,24.0,F,other
45004,712,747,3,874730552,22.0,F,student
45005,488,612,4,891294210,48.0,M,technician
45006,488,515,4,891293699,48.0,M,technician
45007,663,924,3,889492351,26.0,M,other
45008,450,845,4,882373385,35.0,F,educator
45009,612,237,3,875324455,36.0,M,educator
45010,19,202,4,885412723,40.0,M,librarian
45011,194,419,2,879521088,38.0,M,administrator
45012,642,790,4,885605932,18.0,F,student
45013,683,264,2,893283997,42.0,M,librarian
45014,561,614,3,885809336,23.0,M,engineer
45015,617,429,3,883789212,27.0,F,writer
45016,194,1044,2,879524579,38.0,M,administrator
45017,561,405,2,885809313,23.0,M,engineer
45018,474,497,5,887926106,51.0,M,executive
45019,190,326,4,891033305,30.0,M,administrator
45020,398,495,4,875660439,40.0,M,other
45021,659,202,4,891385306,31.0,M,educator
45022,343,179,5,876405633,43.0,M,engineer
45023,704,604,5,891397366,51.0,F,librarian
45024,198,69,4,884207560,21.0,F,student
45025,655,1067,2,887650593,50.0,F,healthcare
45026,527,498,4,879455961,33.0,M,librarian
45027,655,572,2,887651149,50.0,F,healthcare
45028,566,959,4,881651406,20.0,M,student
45029,577,208,4,880474556,36.0,F,student
45030,422,286,5,875129523,26.0,M,entertainment
45031,608,318,4,880404916,22.0,M,other
45032,642,699,5,886568959,18.0,F,student
45033,189,934,2,893264678,32.0,M,artist
45034,621,96,5,874963797,17.0,M,student
45035,559,502,4,891035946,69.0,M,executive
45036,506,239,3,874874152,46.0,M,programmer
45037,569,15,4,879794265,34.0,M,educator
45038,656,347,4,892318488,48.0,M,educator
45039,514,215,4,875462689,27.0,M,programmer
45040,433,273,3,880585923,27.0,M,artist
45041,399,564,3,882350899,25.0,M,other
45042,653,239,5,878854475,31.0,M,executive
45043,226,203,5,883888978,28.0,M,student
45044,601,410,4,876347113,19.0,F,artist
45045,456,421,3,881374086,24.0,M,technician
45046,537,434,3,886031211,36.0,M,engineer
45047,459,332,3,879561630,22.0,M,student
45048,22,181,5,878887765,25.0,M,writer
45049,320,89,4,884749327,19.0,M,student
45050,429,281,3,882386027,27.0,M,student
45051,487,403,4,884050247,22.0,M,engineer
45052,101,288,4,877137015,15.0,M,student
45053,633,385,4,875325497,35.0,M,programmer
45054,673,347,4,888787290,51.0,M,educator
45055,534,1,5,877807718,20.0,M,student
45056,217,172,1,889069684,22.0,M,other
45057,297,168,5,875049192,29.0,F,educator
45058,548,1278,4,891416371,51.0,M,writer
45059,524,492,3,884634679,56.0,M,educator
45060,648,385,5,884368130,43.0,M,engineer
45061,427,332,5,879701253,51.0,M,doctor
45062,648,290,3,882211707,43.0,M,engineer
45063,466,313,5,890284651,22.0,M,student
45064,330,15,5,876544366,35.0,F,educator
45065,564,257,4,888731011,65.0,M,retired
45066,102,95,4,883748488,38.0,M,programmer
45067,694,684,4,875730313,60.0,M,programmer
45068,552,248,4,879221795,45.0,M,other
45069,91,1126,1,891439301,55.0,M,marketing
45070,648,827,3,882211924,43.0,M,engineer
45071,152,173,5,882474378,33.0,F,educator
45072,393,655,3,887746346,19.0,M,student
45073,694,193,4,875728435,60.0,M,programmer
45074,638,241,3,876695217,45.0,M,engineer
45075,394,257,4,881130047,25.0,M,administrator
45076,588,131,5,890024918,18.0,F,student
45077,665,307,3,884292654,25.0,M,administrator
45078,669,521,4,892550196,37.0,M,other
45079,456,845,3,881371839,24.0,M,technician
45080,561,188,4,885807261,23.0,M,engineer
45081,38,409,5,892433135,28.0,F,other
45082,500,559,4,883875523,28.0,M,administrator
45083,655,1197,3,887474289,50.0,F,healthcare
45084,158,866,2,880132701,50.0,M,educator
45085,582,472,4,882962561,17.0,M,student
45086,189,165,5,893265535,32.0,M,artist
45087,648,722,3,884882104,43.0,M,engineer
45088,344,285,5,889814068,30.0,F,librarian
45089,405,1036,1,885547506,22.0,F,healthcare
45090,505,1,3,889333414,27.0,F,other
45091,680,276,5,877075135,33.0,M,lawyer
45092,336,1079,1,877757094,23.0,M,salesman
45093,506,195,4,874873374,46.0,M,programmer
45094,661,1045,3,886841865,28.0,M,programmer
45095,429,90,4,882387731,27.0,M,student
45096,210,755,3,887737631,39.0,M,engineer
45097,650,313,4,891381546,42.0,M,engineer
45098,642,15,5,885602314,18.0,F,student
45099,186,356,5,879023663,39.0,F,executive
45100,601,91,5,876349251,19.0,F,artist
45101,600,530,4,888451664,34.0,M,programmer
45102,327,896,5,887820828,22.0,M,student
45103,537,321,3,886028791,36.0,M,engineer
45104,393,84,3,889731009,19.0,M,student
45105,347,159,4,881654635,18.0,M,student
45106,465,136,4,883530133,32.0,M,other
45107,303,746,4,879467514,19.0,M,student
45108,533,687,2,879193517,43.0,M,librarian
45109,541,1036,2,883866280,19.0,F,student
45110,514,313,5,891900147,27.0,M,programmer
45111,468,70,3,875287535,28.0,M,engineer
45112,626,289,1,878771281,23.0,M,scientist
45113,592,192,5,882955460,18.0,M,student
45114,700,144,4,884494252,17.0,M,student
45115,465,172,3,883531026,32.0,M,other
45116,417,1040,2,879649428,27.0,F,other
45117,585,1319,2,891285820,69.0,M,librarian
45118,343,1008,4,876403418,43.0,M,engineer
45119,327,86,4,887822433,22.0,M,student
45120,524,443,4,884636542,56.0,M,educator
45121,407,315,4,891873158,29.0,M,engineer
45122,567,293,5,882427250,24.0,M,entertainment
45123,201,185,5,884111217,27.0,M,writer
45124,532,554,4,874790813,20.0,M,student
45125,389,285,5,879916076,44.0,F,writer
45126,453,77,3,888207161,18.0,M,student
45127,18,189,5,880129816,35.0,F,other
45128,666,656,4,880139120,44.0,M,administrator
45129,248,180,3,884534735,25.0,M,student
45130,189,151,5,893264378,32.0,M,artist
45131,548,717,4,891416050,51.0,M,writer
45132,650,367,2,891387490,42.0,M,engineer
45133,653,748,5,878853734,31.0,M,executive
45134,693,143,4,875484613,43.0,F,healthcare
45135,664,210,4,878090054,30.0,M,engineer
45136,85,1174,3,879454633,51.0,M,educator
45137,354,733,3,891217693,29.0,F,librarian
45138,505,294,3,888631311,27.0,F,other
45139,646,319,3,888529054,17.0,F,student
45140,653,405,3,878854810,31.0,M,executive
45141,577,673,3,880474851,36.0,F,student
45142,193,153,4,889125629,29.0,M,student
45143,178,157,5,882827400,26.0,M,other
45144,13,453,2,882397067,47.0,M,educator
45145,314,775,3,877888645,20.0,F,student
45146,683,286,2,893282977,42.0,M,librarian
45147,486,333,2,879873973,39.0,M,educator
45148,479,270,4,879459641,30.0,M,educator
45149,676,751,4,892685695,30.0,M,programmer
45150,405,1415,1,885549045,22.0,F,healthcare
45151,505,210,4,889333508,27.0,F,other
45152,328,849,3,885048333,51.0,M,administrator
45153,344,71,3,884901371,30.0,F,librarian
45154,642,249,5,885604805,18.0,F,student
45155,385,173,4,879441386,36.0,M,writer
45156,389,520,3,879991175,44.0,F,writer
45157,549,472,3,881672408,42.0,M,scientist
45158,484,173,5,891195036,27.0,M,student
45159,246,672,4,884923047,19.0,M,student
45160,655,1252,3,887425601,50.0,F,healthcare
45161,244,70,4,880604077,28.0,M,technician
45162,643,77,3,891449557,39.0,M,scientist
45163,128,220,1,879968352,24.0,F,marketing
45164,18,631,5,880129691,35.0,F,other
45165,577,210,3,880474715,36.0,F,student
45166,276,42,4,874791623,21.0,M,student
45167,57,288,4,883696347,16.0,M,none
45168,533,294,4,879193088,43.0,M,librarian
45169,695,307,4,888806120,26.0,M,writer
45170,506,425,4,874874585,46.0,M,programmer
45171,666,518,4,880567742,44.0,M,administrator
45172,393,132,2,887746207,19.0,M,student
45173,608,196,5,880405395,22.0,M,other
45174,190,148,4,891033742,30.0,M,administrator
45175,561,130,4,885810429,23.0,M,engineer
45176,387,774,3,886481737,33.0,M,entertainment
45177,316,633,4,880854472,43.0,F,other
45178,94,710,3,891721117,26.0,M,student
45179,715,228,3,875963486,21.0,M,technician
45180,181,109,1,878962955,26.0,M,executive
45181,286,781,4,877532777,27.0,M,student
45182,701,316,5,891446857,51.0,F,librarian
45183,378,482,4,880046229,35.0,M,student
45184,588,85,5,890026882,18.0,F,student
45185,550,301,2,883426119,16.0,F,student
45186,625,179,4,891961170,27.0,M,programmer
45187,426,23,4,879444734,55.0,M,educator
45188,60,9,5,883326399,50.0,M,healthcare
45189,65,476,3,879217290,51.0,F,educator
45190,100,269,4,891374641,36.0,M,executive
45191,627,184,4,879531248,24.0,M,engineer
45192,499,902,5,892501173,42.0,M,programmer
45193,371,69,5,877486953,36.0,M,engineer
45194,311,404,3,884365406,32.0,M,technician
45195,92,382,4,875656317,32.0,M,entertainment
45196,587,269,3,892870956,26.0,M,other
45197,571,124,4,883354760,34.0,M,artist
45198,177,258,3,880130379,20.0,M,programmer
45199,13,815,4,886303934,47.0,M,educator
45200,492,131,3,879969720,57.0,M,educator
45201,642,625,3,885603932,18.0,F,student
45202,561,12,5,885809356,23.0,M,engineer
45203,666,186,2,880139587,44.0,M,administrator
45204,254,1060,3,886472466,44.0,M,educator
45205,456,1010,5,881371766,24.0,M,technician
45206,622,166,5,882669695,25.0,M,programmer
45207,602,748,3,888638160,47.0,F,other
45208,577,949,2,880475408,36.0,F,student
45209,713,310,4,888882133,42.0,F,other
45210,311,755,4,884366035,32.0,M,technician
45211,561,665,3,885810309,23.0,M,engineer
45212,537,479,4,886030938,36.0,M,engineer
45213,234,511,5,892078567,60.0,M,retired
